stepCount, stepTime,meanA,varA,meanB,varB,meanC,varC,meanD,varD,reaction
5447,2.98390210087704E-05,27.69,406.3539,76.89,1853.7379,24.67,257.9811,77.4,1858.42,3 
5448,0.000111173155855416,27.68,406.1576,76.9,1853.29,24.67,257.9811,77.4,1858.42,1 
5449,0.000401726944853104,27.68,406.1576,76.9,1853.29,24.68,257.9576,77.39,1857.0179,4 
5450,2.80089732221539E-05,27.67,406.2011,76.91,1854.6419,24.68,257.9576,77.39,1857.0179,1 
5451,0.000289648033575349,27.66,405.9044,76.92,1855.0736,24.68,257.9576,77.39,1857.0179,1 
5452,0.000280790883450165,27.66,405.9044,76.92,1855.0736,24.67,258.1211,77.4,1856.88,3 
5453,0.000576131905803481,27.65,406.0875,76.93,1856.0251,24.67,258.1211,77.4,1856.88,1 
5454,0.000322628245133479,27.65,406.0875,76.93,1856.0251,24.66,258.2844,77.41,1856.9819,3 
5455,0.000154283389868457,27.64,405.9104,76.94,1856.7764,24.66,258.2844,77.41,1856.9819,1 
5456,0.000220630066572287,27.63,406.0731,76.95,1857.6075,24.66,258.2844,77.41,1856.9819,1 
5457,0.000522211723539212,27.63,406.0731,76.95,1857.6075,24.65,258.1075,77.42,1857.7036,3 
5458,8.90036114559977E-05,27.63,406.0731,76.95,1857.6075,24.64,258.2304,77.43,1859.1051,3 
5459,0.000128368669596128,27.63,406.0731,76.95,1857.6075,24.63,258.1931,77.44,1860.3664,3 
5460,0.000898384375902016,27.62,406.2756,76.96,1858.0784,24.63,258.1931,77.44,1860.3664,1 
5461,0.000179989233557042,27.61,405.8179,76.97,1858.3891,24.63,258.1931,77.44,1860.3664,1 
5462,0.000582750549798057,27.61,405.8179,76.97,1858.3891,24.62,258.3756,77.45,1860.5475,3 
5463,0.000161065482997512,27.6,405.54,76.98,1858.6596,24.62,258.3756,77.45,1860.5475,1 
5464,4.88132576894835E-05,27.6,405.54,76.98,1858.6596,24.61,258.2779,77.46,1861.6284,3 
5465,8.97538744252234E-05,27.6,405.54,76.98,1858.6596,24.6,258.32,77.47,1862.9891,3 
5466,0.000168500869974038,27.59,405.2419,76.99,1858.2899,24.6,258.32,77.47,1862.9891,1 
5467,0.000146400529901749,27.58,404.4636,77,1857.82,24.6,258.32,77.47,1862.9891,1 
5468,3.93174177164653E-05,27.57,404.1251,77.01,1858.0099,24.6,258.32,77.47,1862.9891,1 
5469,0.000209528506194466,27.56,403.8264,77.02,1858.3396,24.6,258.32,77.47,1862.9891,1 
5470,0.000428330911719073,27.55,403.7875,77.03,1859.2491,24.6,258.32,77.47,1862.9891,1 
5471,0.000732101477858022,27.54,403.9084,77.04,1860.6584,24.6,258.32,77.47,1862.9891,1 
5472,0.000770156872791537,27.53,402.7891,77.05,1859.1675,24.6,258.32,77.47,1862.9891,1 
5473,0.000277223813277583,27.53,402.7891,77.05,1859.1675,24.59,258.2019,77.48,1863.3096,3 
5474,0.000190320225190825,27.53,402.7891,77.05,1859.1675,24.58,258.0836,77.49,1863.7499,3 
5475,0.000288869715272477,27.53,402.7891,77.05,1859.1675,24.57,257.7851,77.5,1863.25,3 
5476,0.000277976470155978,27.52,402.3496,77.06,1859.0764,24.57,257.7851,77.5,1863.25,1 
5477,0.00053820699678496,27.52,402.3496,77.06,1859.0764,24.56,258.0864,77.51,1863.5499,3 
5478,0.000195357484320483,27.52,402.3496,77.06,1859.0764,24.55,257.9075,77.52,1864.0696,3 
5479,0.000360813574962027,27.52,402.3496,77.06,1859.0764,24.54,257.3484,77.53,1864.0891,3 
5480,0.000122392839214449,27.51,401.9699,77.07,1858.9251,24.54,257.3484,77.53,1864.0891,1 
5481,0.000664463004694598,27.51,401.9699,77.07,1858.9251,24.53,257.6891,77.54,1864.7684,3 
5482,0.000135290699066417,27.51,401.9699,77.07,1858.9251,24.52,257.6096,77.55,1865.8675,3 
5483,0.000256806455742325,27.5,401.65,77.08,1859.1336,24.52,257.6096,77.55,1865.8675,1 
5484,4.20995700265006E-05,27.5,401.65,77.08,1859.1336,24.51,257.7299,77.56,1867.5664,3 
5485,0.00018393172664331,27.49,401.4899,77.09,1859.3219,24.51,257.7299,77.56,1867.5664,1 
5486,0.000250451626019232,27.49,401.4899,77.09,1859.3219,24.5,257.25,77.57,1867.0051,3 
5487,0.000328609023676561,27.49,401.4899,77.09,1859.3219,24.49,257.3899,77.58,1868.4236,3 
5488,8.82562532479541E-05,27.49,401.4899,77.09,1859.3219,24.5,257.45,77.57,1866.8051,4 
5489,0.000647508145252521,27.49,401.4899,77.09,1859.3219,24.49,257.3699,77.58,1867.4836,3 
5490,0.000188949082305251,27.48,401.4496,77.1,1860.17,24.49,257.3699,77.58,1867.4836,1 
5491,3.7493977257106E-05,27.48,401.4496,77.1,1860.17,24.48,257.4496,77.59,1869.1619,3 
5492,0.00042897195435726,27.48,401.4496,77.1,1860.17,24.47,257.4491,77.6,1869.42,3 
5493,6.27742353225469E-05,27.48,401.4496,77.1,1860.17,24.46,257.1084,77.61,1869.5979,3 
5494,0.000302690754613627,27.48,401.4496,77.1,1860.17,24.45,257.3675,77.62,1870.9556,3 
5495,0.000132326688029407,27.48,401.4496,77.1,1860.17,24.44,257.4264,77.63,1872.3331,3 
5496,6.9251019482947E-06,27.48,401.4496,77.1,1860.17,24.43,257.5651,77.64,1874.0504,3 
5497,9.8789833588085E-05,27.48,401.4496,77.1,1860.17,24.42,257.1636,77.65,1872.5875,3 
5498,0.000223441088555236,27.48,401.4496,77.1,1860.17,24.41,256.9819,77.66,1872.7444,3 
5499,7.18258858702676E-05,27.48,401.4496,77.1,1860.17,24.4,257.14,77.67,1874.4811,3 
5500,0.000863937387046854,27.48,401.4496,77.1,1860.17,24.39,257.1579,77.68,1874.2976,3 
5501,0.000150787701932646,27.48,401.4496,77.1,1860.17,24.38,257.1356,77.69,1875.5739,3 
5502,0.00107191552849961,27.47,401.5491,77.11,1860.1779,24.38,257.1356,77.69,1875.5739,1 
5503,0.000287039135637781,27.46,401.3884,77.12,1861.2056,24.38,257.1356,77.69,1875.5739,1 
5504,0.000639776370739714,27.45,401.5475,77.13,1861.8131,24.38,257.1356,77.69,1875.5739,1 
5505,0.000122070243843623,27.45,401.5475,77.13,1861.8131,24.37,257.2731,77.7,1875.61,3 
5506,5.52653856967638E-05,27.44,401.3864,77.14,1862.5804,24.37,257.2731,77.7,1875.61,1 
5507,0.000188725206701073,27.44,401.3864,77.14,1862.5804,24.36,256.9504,77.71,1875.8059,3 
5508,4.88227924223499E-05,27.43,401.2251,77.15,1863.1475,24.36,256.9504,77.71,1875.8059,1 
5509,0.000204743824645318,27.43,401.2251,77.15,1863.1475,24.35,256.7675,77.72,1876.5016,3 
5510,0.000297016990243346,27.42,400.9636,77.16,1863.4344,24.35,256.7675,77.72,1876.5016,1 
5511,0.00138330932499067,27.42,400.9636,77.16,1863.4344,24.34,256.4644,77.73,1876.7971,3 
5512,2.66090842404824E-05,27.42,400.9636,77.16,1863.4344,24.33,256.4011,77.74,1878.4124,3 
5513,0.000258955422982904,27.42,400.9636,77.16,1863.4344,24.32,256.6176,77.75,1879.9675,3 
5514,3.53780701696989E-05,27.41,400.2019,77.17,1862.9811,24.32,256.6176,77.75,1879.9675,1 
5515,3.23036679820808E-05,27.41,400.2019,77.17,1862.9811,24.31,256.5739,77.76,1880.9624,3 
5516,0.000115537819952052,27.41,400.2019,77.17,1862.9811,24.3,256.87,77.77,1881.3571,3 
5517,8.69740572222475E-05,27.4,399.84,77.18,1862.8476,24.3,256.87,77.77,1881.3571,1 
5518,0.00170591780569309,27.41,399.3219,77.17,1863.2011,24.3,256.87,77.77,1881.3571,2 
5519,0.000146656716212134,27.4,399,77.18,1863.4876,24.3,256.87,77.77,1881.3571,1 
5520,0.000274260950822671,27.39,398.8579,77.19,1864.2739,24.3,256.87,77.77,1881.3571,1 
5521,4.16084066886507E-06,27.39,398.8579,77.19,1864.2739,24.29,256.6259,77.78,1882.0916,3 
5522,5.19258571201797E-05,27.39,398.8579,77.19,1864.2739,24.28,256.5816,77.79,1883.7259,3 
5523,7.9776072553866E-05,27.38,398.8556,77.2,1864.48,24.28,256.5816,77.79,1883.7259,1 
5524,2.30457596446587E-05,27.37,398.5731,77.21,1864.1259,24.28,256.5816,77.79,1883.7259,1 
5525,0.000122624470781741,27.36,398.6504,77.22,1866.0716,24.28,256.5816,77.79,1883.7259,1 
5526,1.54294065950184E-05,27.36,398.6504,77.22,1866.0716,24.27,256.5171,77.8,1884.84,3 
5527,2.16451220311965E-05,27.35,398.2075,77.23,1866.3971,24.27,256.5171,77.8,1884.84,1 
5528,4.30644004840497E-05,27.34,398.3844,77.24,1867.2424,24.27,256.5171,77.8,1884.84,1 
5529,3.22126882872208E-05,27.33,397.6411,77.25,1866.8075,24.27,256.5171,77.8,1884.84,1 
5530,0.000471404612510231,27.32,397.8776,77.26,1868.6724,24.27,256.5171,77.8,1884.84,1 
5531,8.21245466848625E-05,27.31,397.7339,77.27,1869.2571,24.27,256.5171,77.8,1884.84,1 
5532,0.00069031989364383,27.3,397.69,77.28,1870.3816,24.27,256.5171,77.8,1884.84,1 
5533,7.19072791985512E-05,27.3,397.69,77.28,1870.3816,24.26,256.4724,77.81,1885.9739,3 
5534,0.00516833168264468,27.3,397.69,77.28,1870.3816,24.25,256.9075,77.82,1885.7276,3 
5535,0.000458336542330156,27.29,397.6259,77.29,1870.0859,24.25,256.9075,77.82,1885.7276,1 
5536,0.000356191033642448,27.28,397.5416,77.3,1868.79,24.25,256.9075,77.82,1885.7276,1 
5537,0.000261633582299152,27.28,397.5416,77.3,1868.79,24.24,256.6824,77.83,1886.4811,3 
5538,0.000199882226556976,27.27,397.8571,77.31,1870.2739,24.24,256.6824,77.83,1886.4811,1 
5539,4.88480397444009E-06,27.27,397.8571,77.31,1870.2739,24.23,256.6371,77.84,1887.3744,3 
5540,5.96719656589435E-05,27.27,397.8571,77.31,1870.2739,24.22,256.6116,77.85,1888.3875,3 
5541,0.000539441511664205,27.26,397.7924,77.32,1869.6776,24.22,256.6116,77.85,1888.3875,1 
5542,8.10327581551945E-05,27.25,397.5075,77.33,1870.0211,24.22,256.6116,77.85,1888.3875,1 
5543,0.000154410359554977,27.24,396.7824,77.34,1869.6044,24.22,256.6116,77.85,1888.3875,1 
5544,2.75394809138001E-06,27.23,396.9171,77.35,1870.4875,24.22,256.6116,77.85,1888.3875,1 
5545,0.000144162736636201,27.23,396.9171,77.35,1870.4875,24.21,256.8259,77.86,1888.2204,3 
5546,1.00602370944651E-05,27.23,396.9171,77.35,1870.4875,24.2,256.9,77.87,1889.6131,3 
5547,9.3331562099732E-05,27.23,396.9171,77.35,1870.4875,24.19,256.8739,77.88,1891.2656,3 
5548,2.49028735613548E-05,27.22,396.5316,77.36,1870.3904,24.19,256.8739,77.88,1891.2656,1 
5549,0.000209103234887506,27.22,396.5316,77.36,1870.3904,24.18,256.4276,77.89,1889.8779,3 
5550,0.000159342353014141,27.22,396.5316,77.36,1870.3904,24.17,256.6011,77.9,1889.75,3 
5551,0.000256196956757035,27.21,396.2459,77.37,1870.8331,24.17,256.6011,77.9,1889.75,1 
5552,0.000520477071568152,27.21,396.2459,77.37,1870.8331,24.16,256.6944,77.91,1891.1619,3 
5553,0.000407899268194061,27.2,396.1,77.38,1871.0356,24.16,256.6944,77.91,1891.1619,1 
5554,0.000478903543131285,27.2,396.1,77.38,1871.0356,24.15,256.8475,77.92,1891.2136,3 
5555,0.000498445104044303,27.2,396.1,77.38,1871.0356,24.14,256.5804,77.93,1890.8851,3 
5556,0.00033605349187459,27.2,396.1,77.38,1871.0356,24.13,256.8531,77.94,1891.1564,3 
5557,0.000155805722251472,27.19,396.1539,77.39,1872.3979,24.13,256.8531,77.94,1891.1564,1 
5558,0.000129403845583281,27.19,396.1539,77.39,1872.3979,24.12,256.6856,77.95,1891.6875,3 
5559,9.04880145827163E-05,27.19,396.1539,77.39,1872.3979,24.11,256.4779,77.96,1890.7184,3 
5560,5.34912826332669E-05,27.19,396.1539,77.39,1872.3979,24.1,255.75,77.97,1889.3091,3 
5561,2.19753804607224E-05,27.18,396.1676,77.4,1872.62,24.1,255.75,77.97,1889.3091,1 
5562,0.000275111662408006,27.17,396.1411,77.41,1873.4819,24.1,255.75,77.97,1889.3091,1 
5563,2.80240556508961E-05,27.16,396.4744,77.42,1872.8836,24.1,255.75,77.97,1889.3091,1 
5564,0.000949680163140233,27.15,396.5275,77.43,1873.6451,24.1,255.75,77.97,1889.3091,1 
5565,9.3236596011331E-05,27.15,396.5275,77.43,1873.6451,24.09,255.7419,77.98,1890.3396,3 
5566,7.67990603317078E-06,27.15,396.5275,77.43,1873.6451,24.08,255.7136,77.99,1891.4899,3 
5567,0.000637946753475736,27.14,396.7604,77.44,1873.9264,24.08,255.7136,77.99,1891.4899,1 
5568,0.000142569672725803,27.14,396.7604,77.44,1873.9264,24.07,255.9051,78,1891.9,3 
5569,0.000133618314071289,27.14,396.7604,77.44,1873.9264,24.06,256.2564,78.01,1893.2899,3 
5570,0.000107416323782384,27.14,396.7604,77.44,1873.9264,24.05,256.2475,78.02,1894.4596,3 
5571,0.000196990774620219,27.13,397.1531,77.45,1874.6075,24.05,256.2475,78.02,1894.4596,1 
5572,0.000270369261232419,27.12,397.1856,77.46,1874.8484,24.05,256.2475,78.02,1894.4596,1 
5573,0.000243085617990689,27.12,397.1856,77.46,1874.8484,24.04,256.5584,78.03,1894.8691,3 
5574,6.57295489983699E-05,27.12,397.1856,77.46,1874.8484,24.03,256.4891,78.04,1895.7784,3 
5575,0.000396089353117375,27.12,397.1856,77.46,1874.8484,24.02,256.4196,78.05,1895.8475,3 
5576,0.00018262123319134,27.11,397.0379,77.47,1875.8491,24.02,256.4196,78.05,1895.8475,1 
5577,0.0012164633585751,27.1,397.39,77.48,1875.2696,24.02,256.4196,78.05,1895.8475,1 
5578,4.09141902654209E-05,27.09,397.1219,77.49,1875.6299,24.02,256.4196,78.05,1895.8475,1 
5579,0.000286286291778477,27.09,397.1219,77.49,1875.6299,24.01,256.0099,78.06,1895.7164,3 
5580,0.000169577571856677,27.09,397.1219,77.49,1875.6299,24,255.9,78.07,1896.0451,3 
5581,0.000142159853858661,27.08,397.2136,77.5,1877.59,24,255.9,78.07,1896.0451,1 
5582,6.84828717004492E-07,27.07,396.7851,77.51,1877.5099,24,255.9,78.07,1896.0451,1 
5583,0.000283146369637225,27.06,396.3764,77.52,1877.4496,24,255.9,78.07,1896.0451,1 
5584,0.000427209947813272,27.05,396.1875,77.53,1877.0091,24,255.9,78.07,1896.0451,1 
5585,9.08697487036757E-06,27.04,395.8784,77.54,1877.2284,24,255.9,78.07,1896.0451,1 
5586,0.000157046475988426,27.03,395.3691,77.55,1876.6675,24,255.9,78.07,1896.0451,1 
5587,1.93162391300792E-05,27.03,395.3691,77.55,1876.6675,23.99,255.1099,78.08,1895.3336,3 
5588,0.000302959560701721,27.02,395.0796,77.56,1876.9064,23.99,255.1099,78.08,1895.3336,1 
5589,3.73486512255236E-05,27.02,395.0796,77.56,1876.9064,23.98,254.8196,78.09,1894.8419,3 
5590,5.17506228327621E-05,27.02,395.0796,77.56,1876.9064,23.99,254.6699,78.08,1893.1136,4 
5591,2.69615012706382E-05,27.02,395.0796,77.56,1876.9064,23.98,254.4996,78.09,1893.2819,3 
5592,5.17242113664523E-05,27.02,395.0796,77.56,1876.9064,23.97,254.4891,78.1,1894.95,3 
5593,0.000193597060786179,27.02,395.0796,77.56,1876.9064,23.96,254.6784,78.11,1895.7779,3 
5594,0.00108162307174981,27.02,395.0796,77.56,1876.9064,23.95,254.5075,78.12,1895.1456,3 
5595,0.000106368724413538,27.02,395.0796,77.56,1876.9064,23.94,253.7364,78.13,1894.4531,3 
5596,4.54839263951409E-05,27.02,395.0796,77.56,1876.9064,23.93,253.4251,78.14,1894.6604,3 
5597,0.000209000449529347,27.01,395.3099,77.57,1877.8251,23.93,253.4251,78.14,1894.6604,1 
5598,0.000166883495253503,27.01,395.3099,77.57,1877.8251,23.92,253.3136,78.15,1895.1075,3 
5599,0.000155122071110863,27,394.96,77.58,1877.7036,23.92,253.3136,78.15,1895.1075,1 
5600,0.000147369698786104,27,394.96,77.58,1877.7036,23.91,253.3219,78.16,1896.4944,3 
5601,9.76621102781081E-05,27,394.96,77.58,1877.7036,23.9,253.17,78.17,1896.6811,3 
5602,0.000362928318386867,27,394.96,77.58,1877.7036,23.89,252.9979,78.18,1897.3876,3 
5603,0.000263180646153456,27,394.96,77.58,1877.7036,23.88,252.9456,78.19,1898.3139,3 
5604,0.00142497471130157,26.99,394.0299,77.59,1876.7619,23.88,252.9456,78.19,1898.3139,1 
5605,0.00080987302422468,26.99,394.0299,77.59,1876.7619,23.87,252.9531,78.2,1898.9,3 
5606,1.66804922002421E-05,26.99,394.0299,77.59,1876.7619,23.86,252.6804,78.21,1898.4259,3 
5607,0.000244988699886205,26.99,394.0299,77.59,1876.7619,23.85,252.2875,78.22,1898.0916,3 
5608,0.00012701613713537,26.98,393.5996,77.6,1877.1,23.85,252.2875,78.22,1898.0916,1 
5609,0.000833012863195886,26.97,393.4491,77.61,1876.3379,23.85,252.2875,78.22,1898.0916,1 
5610,4.26148382860758E-05,26.96,393.1584,77.62,1876.6756,23.85,252.2875,78.22,1898.0916,1 
5611,0.000260198919111696,26.95,392.8475,77.63,1876.9731,23.85,252.2875,78.22,1898.0916,1 
5612,9.73914580289745E-05,26.94,392.7964,77.64,1877.8704,23.85,252.2875,78.22,1898.0916,1 
5613,0.000680121562581619,26.94,392.7964,77.64,1877.8704,23.84,252.2944,78.23,1899.7771,3 
5614,0.000178553199817851,26.93,392.0451,77.65,1877.4675,23.84,252.2944,78.23,1899.7771,1 
5615,8.85096906794157E-05,26.93,392.0451,77.65,1877.4675,23.83,252.1811,78.24,1900.2824,3 
5616,2.65302205928552E-05,26.92,392.3336,77.66,1879.1444,23.83,252.1811,78.24,1900.2824,1 
5617,0.000452703573462895,26.92,392.3336,77.66,1879.1444,23.82,252.0276,78.25,1900.8275,3 
5618,3.17911441947141E-05,26.92,392.3336,77.66,1879.1444,23.81,252.0339,78.26,1902.0124,3 
5619,0.000751114910459493,26.92,392.3336,77.66,1879.1444,23.8,252.3,78.27,1903.3771,3 
5620,4.78642488611989E-05,26.92,392.3336,77.66,1879.1444,23.79,252.4459,78.28,1904.8016,3 
5621,0.00154644951104634,26.92,392.3336,77.66,1879.1444,23.78,252.6316,78.29,1904.6859,3 
5622,2.17364063433883E-05,26.92,392.3336,77.66,1879.1444,23.77,252.0771,78.3,1904.71,3 
5623,7.61717639245414E-05,26.91,392.1819,77.67,1880.1811,23.77,252.0771,78.3,1904.71,1 
5624,6.91994400883075E-05,26.91,392.1819,77.67,1880.1811,23.76,252.1824,78.31,1903.9739,3 
5625,0.000106318308828264,26.91,392.1819,77.67,1880.1811,23.75,251.9875,78.32,1902.6176,3 
5626,2.80627756237097E-05,26.91,392.1819,77.67,1880.1811,23.74,251.3924,78.33,1902.3811,3 
5627,4.6819264845929E-05,26.9,392.25,77.68,1881.5576,23.74,251.3924,78.33,1902.3811,1 
5628,0.000146179422358229,26.89,392.1179,77.69,1882.1539,23.74,251.3924,78.33,1902.3811,1 
5629,0.00126286179087994,26.89,392.1179,77.69,1882.1539,23.73,251.6171,78.34,1903.9444,3 
5630,0.000153548779390363,26.89,392.1179,77.69,1882.1539,23.72,251.8416,78.35,1903.7875,3 
5631,4.0100285493931E-05,26.88,392.1256,77.7,1882.89,23.72,251.8416,78.35,1903.7875,1 
5632,0.000421436925007806,26.88,392.1256,77.7,1882.89,23.71,251.8659,78.36,1904.9904,3 
5633,0.000338811415818366,26.88,392.1256,77.7,1882.89,23.7,251.33,78.37,1905.0331,3 
5634,3.37979077386889E-05,26.88,392.1256,77.7,1882.89,23.69,251.4139,78.38,1905.8156,3 
5635,0.0001303692306002,26.87,392.5331,77.71,1882.4859,23.69,251.4139,78.38,1905.8156,1 
5636,0.000293801143742759,26.87,392.5331,77.71,1882.4859,23.68,250.8376,78.39,1905.5979,3 
5637,0.000114537562517247,26.87,392.5331,77.71,1882.4859,23.67,250.0811,78.4,1904.92,3 
5638,0.000473413537502635,26.86,392.7204,77.72,1883.3416,23.67,250.0811,78.4,1904.92,1 
5639,0.000708232915335733,26.86,392.7204,77.72,1883.3416,23.66,249.9444,78.41,1905.1219,3 
5640,0.000426866737013869,26.86,392.7204,77.72,1883.3416,23.65,249.7475,78.42,1905.2236,3 
5641,0.000396575221733145,26.85,392.6875,77.73,1884.2571,23.65,249.7475,78.42,1905.2236,1 
5642,6.75381613043141E-05,26.84,392.7944,77.74,1886.2324,23.65,249.7475,78.42,1905.2236,1 
5643,0.000408194000250162,26.83,392.6611,77.75,1887.0275,23.65,249.7475,78.42,1905.2236,1 
5644,7.17408526003841E-07,26.83,392.6611,77.75,1887.0275,23.64,249.7304,78.43,1906.5051,3 
5645,8.68490892164795E-05,26.83,392.6611,77.75,1887.0275,23.63,249.7331,78.44,1907.8064,3 
5646,0.000227929308987082,26.82,392.6876,77.76,1887.7824,23.63,249.7331,78.44,1907.8064,1 
5647,6.55828827076941E-05,26.81,392.8339,77.77,1888.5171,23.63,249.7331,78.44,1907.8064,1 
5648,0.000144752901972569,26.81,392.8339,77.77,1888.5171,23.62,249.5156,78.45,1908.5675,3 
5649,7.9905986957406E-05,26.81,392.8339,77.77,1888.5171,23.61,249.4179,78.46,1909.0884,3 
5650,8.16243485218365E-05,26.8,392.34,77.78,1887.9716,23.61,249.4179,78.46,1909.0884,1 
5651,6.90010827793723E-05,26.79,392.3059,77.79,1888.8859,23.61,249.4179,78.46,1909.0884,1 
5652,5.54651857829875E-05,26.78,391.6116,77.8,1888.1,23.61,249.4179,78.46,1909.0884,1 
5653,0.000323088860207747,26.77,391.4771,77.81,1889.1539,23.61,249.4179,78.46,1909.0884,1 
5654,0.000147586618209967,26.76,391.7824,77.82,1890.8476,23.61,249.4179,78.46,1909.0884,1 
5655,0.000142551276369952,26.75,391.6475,77.83,1891.8611,23.61,249.4179,78.46,1909.0884,1 
5656,8.61821445087315E-05,26.75,391.6475,77.83,1891.8611,23.6,249.58,78.47,1909.1891,3 
5657,0.000241346111908332,26.74,391.6124,77.84,1892.6744,23.6,249.58,78.47,1909.1891,1 
5658,8.63350496924618E-05,26.73,391.1971,77.85,1893.0275,23.6,249.58,78.47,1909.1891,1 
5659,0.000171370444301815,26.72,390.9216,77.86,1893.4804,23.6,249.58,78.47,1909.1891,1 
5660,0.000420713203912423,26.72,390.9216,77.86,1893.4804,23.59,249.4019,78.48,1909.9096,3 
5661,0.000382284308363327,26.72,390.9216,77.86,1893.4804,23.58,249.4236,78.49,1911.3099,3 
5662,9.05327599767401E-05,26.72,390.9216,77.86,1893.4804,23.57,249.6651,78.5,1910.93,3 
5663,0.00027208277328491,26.71,390.5859,77.87,1893.3731,23.57,249.6651,78.5,1910.93,1 
5664,5.12499574040036E-05,26.7,390.33,77.88,1893.7456,23.57,249.6651,78.5,1910.93,1 
5665,4.76533973755251E-06,26.7,390.33,77.88,1893.7456,23.56,249.6664,78.51,1911.1899,3 
5666,0.000599403564930405,26.7,390.33,77.88,1893.7456,23.55,249.6875,78.52,1911.4696,3 
5667,0.00024703828231721,26.69,390.0139,77.89,1894.0779,23.55,249.6875,78.52,1911.4696,1 
5668,0.000209432184712864,26.68,390.1376,77.9,1896.07,23.55,249.6875,78.52,1911.4696,1 
5669,0.000244869101999302,26.68,390.1376,77.9,1896.07,23.54,249.8884,78.53,1912.3091,3 
5670,0.000229194817894914,26.67,390.3011,77.91,1896.8219,23.54,249.8884,78.53,1912.3091,1 
5671,0.000265786158069205,26.66,389.6244,77.92,1896.0536,23.54,249.8884,78.53,1912.3091,1 
5672,0.000144753438081016,26.65,390.0275,77.93,1896.8851,23.54,249.8884,78.53,1912.3091,1 
5673,5.5443350859388E-05,26.64,390.2104,77.94,1897.8364,23.54,249.8884,78.53,1912.3091,1 
5674,0.0007168719024329,26.64,390.2104,77.94,1897.8364,23.53,249.6291,78.54,1911.8484,3 
5675,0.000107670844612275,26.63,390.1931,77.95,1898.7075,23.53,249.6291,78.54,1911.8484,1 
5676,0.00011540604155616,26.63,390.1931,77.95,1898.7075,23.52,249.6496,78.55,1913.1675,3 
5677,0.000102499398601967,26.63,390.1931,77.95,1898.7075,23.51,250.0099,78.56,1913.0264,3 
5678,5.11075529345544E-05,26.62,389.4756,77.96,1898.2984,23.51,250.0099,78.56,1913.0264,1 
5679,0.000408873375008047,26.61,388.9979,77.97,1897.7691,23.51,250.0099,78.56,1913.0264,1 
5680,0.000380348783019993,26.61,388.9979,77.97,1897.7691,23.5,249.27,78.57,1912.3651,3 
5681,0.000556079183447621,26.6,389.04,77.98,1898.0196,23.5,249.27,78.57,1912.3651,1 
5682,0.000151355586534688,26.59,388.3019,77.99,1897.6299,23.5,249.27,78.57,1912.3651,1 
5683,1.89008867159579E-05,26.58,388.1836,78,1898.24,23.5,249.27,78.57,1912.3651,1 
5684,0.00030646618553434,26.58,388.1836,78,1898.24,23.49,249.2699,78.58,1913.8036,3 
5685,3.31830902912066E-05,26.58,388.1836,78,1898.24,23.48,249.1696,78.59,1914.2619,3 
5686,0.00112000134152202,26.57,388.5851,78.01,1898.9299,23.48,249.1696,78.59,1914.2619,1 
5687,3.04163514304071E-05,26.56,388.3064,78.02,1899.2796,23.48,249.1696,78.59,1914.2619,1 
5688,9.82541506358683E-05,26.56,388.3064,78.02,1899.2796,23.47,249.3491,78.6,1914.44,3 
